Geneid,SRR36692440
ENSG00000268322,0
ENSG00000268892,0
ENSG00000269796,0
ENSG00000240673,0
ENSG00000268240,0
ENSG00000271149,0
ENSG00000105676,1126
ENSG00000269373,0
ENSG00000269138,0
ENSG00000269480,0
ENSG00000267886,111
ENSG00000279377,0
ENSG00000277825,0
ENSG00000268461,0
ENSG00000282732,0
ENSG00000268830,0
ENSG00000268335,0
ENSG00000213988,95
ENSG00000269399,4
ENSG00000284428,128
ENSG00000118620,685
ENSG00000269012,0
ENSG00000268981,0
ENSG00000196109,0
ENSG00000167232,1345
ENSG00000269543,0
ENSG00000271661,0
ENSG00000267234,0
ENSG00000186529,0
ENSG00000269845,0
ENSG00000268794,0
ENSG00000269316,0
ENSG00000268362,206
ENSG00000261615,0
ENSG00000197372,1215
ENSG00000279039,0
ENSG00000130311,2039
ENSG00000213996,6
ENSG00000268278,2
ENSG00000064607,3531
ENSG00000271655,0
ENSG00000267641,0
ENSG00000286157,0
ENSG00000268555,44
ENSG00000269431,0
ENSG00000241282,2
ENSG00000268747,0
ENSG00000261558,0
ENSG00000279966,0
ENSG00000268140,3
ENSG00000268823,0
ENSG00000269458,0
ENSG00000268992,0
ENSG00000270518,0
ENSG00000268296,0
ENSG00000270191,0
ENSG00000267238,0
ENSG00000268685,0
ENSG00000240522,0
ENSG00000269350,0
ENSG00000267872,0
ENSG00000269110,0
ENSG00000213999,0
ENSG00000275201,0
ENSG00000268105,0
ENSG00000268535,0
ENSG00000196705,471
ENSG00000268309,0
ENSG00000269307,0
ENSG00000267423,0
ENSG00000268079,0
ENSG00000274612,0
ENSG00000266951,0
ENSG00000269765,2
ENSG00000267696,0
ENSG00000268717,0
ENSG00000267243,0
ENSG00000271704,0
ENSG00000269364,0
ENSG00000267771,0
ENSG00000280079,17
ENSG00000268148,0
ENSG00000269742,0
ENSG00000267509,0
ENSG00000197360,0
ENSG00000182141,591
ENSG00000269025,0
ENSG00000269839,0
ENSG00000266248,0
ENSG00000267617,0
ENSG00000269471,0
ENSG00000268174,6
ENSG00000269575,0
ENSG00000267389,0
ENSG00000268058,0
ENSG00000270475,0
ENSG00000266893,0
ENSG00000269345,0
ENSG00000267630,0
ENSG00000274033,0
ENSG00000283403,8
ENSG00000269505,0
ENSG00000268469,0
ENSG00000183850,157
ENSG00000267006,0
ENSG00000198153,0
ENSG00000269837,552
ENSG00000279425,0
ENSG00000269400,0
ENSG00000187664,13
ENSG00000260725,0
ENSG00000236312,16
ENSG00000267213,20
ENSG00000268433,0
ENSG00000267498,10
ENSG00000268100,0
ENSG00000269067,0
ENSG00000288072,0
ENSG00000266928,6
ENSG00000268326,0
ENSG00000268521,0
ENSG00000287272,0
ENSG00000267014,0
ENSG00000270479,0
ENSG00000261770,10
ENSG00000242291,0
ENSG00000267537,0
ENSG00000286538,0
ENSG00000283201,0
ENSG00000279387,18
ENSG00000267433,0
ENSG00000266906,0
ENSG00000269136,0
ENSG00000121297,184
ENSG00000130304,545
ENSG00000267703,0
ENSG00000249987,0
ENSG00000267320,0
ENSG00000126249,255
ENSG00000274503,0
ENSG00000279882,0
ENSG00000281468,23
ENSG00000267258,4
ENSG00000267779,0
ENSG00000261316,0
ENSG00000267027,0
ENSG00000268908,0
ENSG00000124302,126
ENSG00000268696,0
ENSG00000267081,0
ENSG00000267934,2
ENSG00000161249,16
ENSG00000287526,0
ENSG00000266977,0
ENSG00000268589,0
ENSG00000267240,0
ENSG00000267692,0
ENSG00000268222,8
ENSG00000268243,0
ENSG00000142279,212
ENSG00000249861,0
ENSG00000280282,0
ENSG00000269460,0
ENSG00000196357,131
ENSG00000268088,0
ENSG00000161558,91
ENSG00000276449,6
ENSG00000239253,0
ENSG00000268545,0
ENSG00000270947,0
ENSG00000267768,0
ENSG00000237440,1517
ENSG00000267662,0
ENSG00000278543,0
ENSG00000278875,0
ENSG00000267041,88
ENSG00000204920,54
ENSG00000277806,34
ENSG00000278895,0
ENSG00000278492,0
ENSG00000239210,0
ENSG00000167637,296
ENSG00000267264,17
ENSG00000267110,0
ENSG00000176222,365
ENSG00000266921,63
ENSG00000278917,13
ENSG00000267058,50
ENSG00000171570,0
ENSG00000267920,0
ENSG00000286613,19
ENSG00000105176,3524
ENSG00000282951,0
ENSG00000159882,242
ENSG00000257074,6
ENSG00000267144,12
ENSG00000124459,663
ENSG00000131116,2013
ENSG00000159885,134
ENSG00000131941,1734
ENSG00000269858,65
ENSG00000105767,4502
ENSG00000287170,27
ENSG00000288017,0
ENSG00000267507,0
ENSG00000268797,0
ENSG00000284430,0
ENSG00000205786,0
ENSG00000105738,464
ENSG00000233622,24
ENSG00000267022,0
ENSG00000168813,984
ENSG00000011422,38
ENSG00000237118,0
ENSG00000269843,2
ENSG00000279108,0
ENSG00000268051,0
ENSG00000239320,0
ENSG00000267323,0
ENSG00000178904,5191
ENSG00000160505,0
ENSG00000124449,0
ENSG00000105771,646
ENSG00000255974,0
ENSG00000269519,0
ENSG00000099326,126
ENSG00000287859,0
ENSG00000269533,0
ENSG00000268533,0
ENSG00000189114,218
ENSG00000283479,0
ENSG00000267378,0
ENSG00000266953,0
ENSG00000198251,0
ENSG00000186230,200
ENSG00000269353,0
ENSG00000161281,0
ENSG00000267683,0
ENSG00000268163,0
ENSG00000213753,1034
ENSG00000197408,0
ENSG00000134830,0
ENSG00000286104,2
ENSG00000105220,7552
ENSG00000104879,4
ENSG00000267005,0
ENSG00000279405,0
ENSG00000213908,0
ENSG00000276578,8
ENSG00000268101,0
ENSG00000269032,0
ENSG00000271299,0
ENSG00000269509,0
ENSG00000126261,11690
ENSG00000197838,0
ENSG00000188334,0
ENSG00000197050,1356
ENSG00000269600,0
ENSG00000196263,248
ENSG00000267224,0
ENSG00000267421,6
ENSG00000197446,0
ENSG00000159871,16
ENSG00000105507,0
ENSG00000267219,6
ENSG00000196867,1078
ENSG00000188508,0
ENSG00000268529,0
ENSG00000268601,0
ENSG00000268483,0
ENSG00000224476,0
ENSG00000227606,0
ENSG00000274219,0
ENSG00000197016,730
ENSG00000083828,361
ENSG00000268847,0
ENSG00000266910,16
ENSG00000159917,210
ENSG00000204941,0
ENSG00000171606,648
ENSG00000105173,138
ENSG00000141946,0
ENSG00000270293,0
ENSG00000286041,0
ENSG00000270790,0
ENSG00000231561,0
ENSG00000243137,0
ENSG00000267024,0
ENSG00000099338,50
ENSG00000243167,0
ENSG00000241104,0
ENSG00000287271,8
ENSG00000269793,0
ENSG00000266963,0
ENSG00000167751,0
ENSG00000258873,0
ENSG00000268379,0
ENSG00000286867,0
ENSG00000083844,899
ENSG00000183668,0
ENSG00000268975,0
ENSG00000236123,0
ENSG00000161243,130
ENSG00000242100,50
ENSG00000230681,0
ENSG00000121289,1144
ENSG00000268182,356
ENSG00000127903,41
ENSG00000204524,785
ENSG00000233214,0
ENSG00000204936,0
ENSG00000276570,16
ENSG00000283515,0
ENSG00000167578,4
ENSG00000272396,0
ENSG00000268713,0
ENSG00000204933,0
ENSG00000105063,882
ENSG00000267871,7
ENSG00000232680,0
ENSG00000197714,150
ENSG00000279541,6
ENSG00000221878,0
ENSG00000133265,1251
ENSG00000268205,718
ENSG00000268723,0
ENSG00000267216,18
ENSG00000178229,185
ENSG00000282943,0
ENSG00000235555,0
ENSG00000260599,0
ENSG00000268678,2
ENSG00000267133,0
ENSG00000169021,4352
ENSG00000063127,14
ENSG00000197813,31
ENSG00000268541,0
ENSG00000160469,1916
ENSG00000256060,315
ENSG00000258405,172
ENSG00000276251,0
ENSG00000268133,0
ENSG00000197405,4
ENSG00000125503,196
ENSG00000267489,2
ENSG00000171777,1
ENSG00000269177,0
ENSG00000104894,41
ENSG00000268361,0
ENSG00000269107,0
ENSG00000269583,0
ENSG00000267636,0
ENSG00000254901,117
ENSG00000188785,847
ENSG00000012124,0
ENSG00000268157,0
ENSG00000129991,11
ENSG00000286230,2
ENSG00000104901,134
ENSG00000267577,5
ENSG00000268686,21
ENSG00000268357,0
ENSG00000129990,882
ENSG00000104866,388
ENSG00000080031,24
ENSG00000267204,0
ENSG00000267757,0
ENSG00000270849,0
ENSG00000266976,0
ENSG00000267799,0
ENSG00000268789,0
ENSG00000267574,0
ENSG00000105171,1204
ENSG00000267777,0
ENSG00000185897,0
ENSG00000276294,0
ENSG00000181035,134
ENSG00000269786,0
ENSG00000276631,8
ENSG00000186008,0
ENSG00000271598,0
ENSG00000248830,2
ENSG00000180089,0
ENSG00000267649,8
ENSG00000207357,0
ENSG00000283801,0
ENSG00000275642,0
ENSG00000222329,0
ENSG00000263974,0
ENSG00000277904,0
ENSG00000252962,0
ENSG00000276568,0
ENSG00000284268,0
ENSG00000252661,0
ENSG00000269782,0
ENSG00000275901,0
ENSG00000240106,0
ENSG00000241172,0
ENSG00000207821,0
ENSG00000252973,2
ENSG00000238517,0
ENSG00000201035,0
ENSG00000252272,0
ENSG00000207397,0
ENSG00000240713,0
ENSG00000201966,0
ENSG00000241604,0
ENSG00000201894,0
ENSG00000252780,0
ENSG00000200738,0
ENSG00000264317,0
ENSG00000264400,0
ENSG00000200179,0
ENSG00000239948,0
ENSG00000275726,0
ENSG00000265407,0
ENSG00000275863,0
ENSG00000239137,0
ENSG00000275519,0
ENSG00000278328,0
ENSG00000278264,0
ENSG00000267992,0
ENSG00000183760,0
ENSG00000269172,0
ENSG00000188505,6
ENSG00000268510,0
ENSG00000213926,0
ENSG00000272311,0
ENSG00000182393,0
ENSG00000130755,12
ENSG00000241983,0
ENSG00000006712,2363
ENSG00000063322,2380
ENSG00000128016,89
ENSG00000266559,0
ENSG00000090924,1116
ENSG00000105193,18260
ENSG00000196235,4539
ENSG00000105197,1657
ENSG00000090932,1362
ENSG00000176401,205
ENSG00000269792,0
ENSG00000269584,1
ENSG00000176396,1185
ENSG00000269588,0
ENSG00000269188,0
ENSG00000244253,0
ENSG00000243581,0
ENSG00000182013,5938
ENSG00000204851,287
ENSG00000204850,0
ENSG00000278797,0
ENSG00000249210,16
ENSG00000160014,19699
ENSG00000269292,0
ENSG00000160013,0
ENSG00000279161,12
ENSG00000197380,722
ENSG00000243560,0
ENSG00000211513,0
ENSG00000269487,0
ENSG00000222614,0
ENSG00000128011,312
ENSG00000130545,0
ENSG00000205744,22
ENSG00000275234,0
ENSG00000104833,2307
ENSG00000268203,0
ENSG00000268191,0
ENSG00000125657,112
ENSG00000268742,0
ENSG00000269546,0
ENSG00000199223,0
ENSG00000125726,0
ENSG00000268785,0
ENSG00000283950,0
ENSG00000125733,449
ENSG00000269680,0
ENSG00000125731,2
ENSG00000125735,0
ENSG00000284361,0
ENSG00000263414,0
ENSG00000125755,1125
ENSG00000269148,0
ENSG00000170608,10
ENSG00000170604,972
ENSG00000176182,38
ENSG00000188425,0
ENSG00000104983,52
ENSG00000211580,0
ENSG00000008438,0
ENSG00000268401,0
ENSG00000268053,0
ENSG00000188624,0
ENSG00000259339,0
ENSG00000259605,5
ENSG00000267395,9
ENSG00000268434,0
ENSG00000185800,876
ENSG00000104941,0
ENSG00000267273,0
ENSG00000287960,8
ENSG00000260112,0
ENSG00000130818,762
ENSG00000171469,2015
ENSG00000171466,164
ENSG00000239830,0
ENSG00000277587,0
ENSG00000267490,0
ENSG00000267612,0
ENSG00000267370,0
ENSG00000267741,0
ENSG00000266950,0
ENSG00000127452,208
ENSG00000200237,0
ENSG00000267119,8
ENSG00000267289,0
ENSG00000256210,0
ENSG00000269552,0
ENSG00000268746,0
ENSG00000269806,0
ENSG00000278999,0
ENSG00000024422,490
ENSG00000105373,6187
ENSG00000221803,0
ENSG00000269656,0
ENSG00000213035,0
ENSG00000271150,0
ENSG00000178935,224
ENSG00000268750,0
ENSG00000269343,94
ENSG00000269304,0
ENSG00000198466,137
ENSG00000269867,2
ENSG00000270804,0
ENSG00000269476,0
ENSG00000173480,146
ENSG00000152454,180
ENSG00000243234,0
ENSG00000177025,0
ENSG00000284394,0
ENSG00000104951,0
ENSG00000269179,0
ENSG00000283842,0
ENSG00000161640,0
ENSG00000221125,0
ENSG00000105053,1144
ENSG00000276729,0
ENSG00000142528,574
ENSG00000269091,0
ENSG00000204666,22
ENSG00000269540,0
ENSG00000267890,8
ENSG00000204653,20
ENSG00000131409,4059
ENSG00000268231,0
ENSG00000213023,784
ENSG00000235034,52
ENSG00000269565,0
ENSG00000142511,0
ENSG00000142513,0
ENSG00000268375,0
ENSG00000221381,0
ENSG00000221241,0
ENSG00000220988,0
ENSG00000284711,0
ENSG00000180279,0
ENSG00000167748,0
ENSG00000267968,0
ENSG00000267044,0
ENSG00000214049,0
ENSG00000273782,0
ENSG00000273330,0
ENSG00000267235,0
ENSG00000288618,0
ENSG00000267308,0
ENSG00000142065,1476
ENSG00000266973,0
ENSG00000267363,0
ENSG00000181007,1344
ENSG00000267142,0
ENSG00000267309,105
ENSG00000267091,0
ENSG00000254004,3993
ENSG00000228629,12
ENSG00000186020,1277
ENSG00000266936,0
ENSG00000276757,0
ENSG00000278643,0
ENSG00000130164,807
ENSG00000284553,0
ENSG00000275652,0
ENSG00000160396,0
ENSG00000197019,240
ENSG00000277453,0
ENSG00000167565,166
ENSG00000268366,0
ENSG00000277510,0
ENSG00000170848,0
ENSG00000179751,0
ENSG00000187912,0
ENSG00000074219,1619
ENSG00000167646,131
ENSG00000161677,115
ENSG00000237452,0
ENSG00000173976,0
ENSG00000196081,76
ENSG00000012061,1191
ENSG00000123143,2948
ENSG00000198521,1309
ENSG00000105085,54
ENSG00000127445,2478
ENSG00000073050,775
ENSG00000127528,30
ENSG00000065268,888
ENSG00000269058,0
ENSG00000183709,0
ENSG00000152433,57
ENSG00000184162,253
ENSG00000142453,2251
ENSG00000105227,166
ENSG00000182264,0
ENSG00000105550,0
ENSG00000206758,0
ENSG00000105552,227
ENSG00000087076,531
ENSG00000235191,0
ENSG00000260366,0
ENSG00000104808,28
ENSG00000267898,14
ENSG00000087086,21809
ENSG00000275547,0
ENSG00000267672,0
ENSG00000267360,0
ENSG00000196967,252
ENSG00000267437,0
ENSG00000245680,314
ENSG00000286449,27
ENSG00000276846,18
ENSG00000267682,0
ENSG00000261754,84
ENSG00000271666,0
ENSG00000269086,2
ENSG00000271109,8
ENSG00000270624,0
ENSG00000271171,0
ENSG00000269037,0
ENSG00000280106,30
ENSG00000180884,134
ENSG00000269303,0
ENSG00000271032,0
ENSG00000179066,0
ENSG00000285526,0
ENSG00000284065,0
ENSG00000153902,16
ENSG00000279619,0
ENSG00000221857,0
ENSG00000221946,24
ENSG00000089327,74
ENSG00000266721,0
ENSG00000179115,2341
ENSG00000266975,0
ENSG00000274417,0
ENSG00000267458,0
ENSG00000179262,1379
ENSG00000179271,887
ENSG00000267417,0
ENSG00000267610,0
ENSG00000279044,0
ENSG00000268729,0
ENSG00000180061,0
ENSG00000276831,0
ENSG00000133247,290
ENSG00000160471,0
ENSG00000267706,0
ENSG00000180043,0
ENSG00000095752,6
ENSG00000160472,0
ENSG00000269275,0
ENSG00000233493,0
ENSG00000108107,13072
ENSG00000284029,0
ENSG00000108106,2768
ENSG00000063241,596
ENSG00000279063,0
ENSG00000269859,0
ENSG00000197483,180
ENSG00000090971,1777
ENSG00000179954,169
ENSG00000187550,2
ENSG00000231274,0
ENSG00000218891,608
ENSG00000179943,597
ENSG00000171443,93
ENSG00000276488,10
ENSG00000179922,206
ENSG00000213015,316
ENSG00000171425,570
ENSG00000173581,416
ENSG00000267523,0
ENSG00000267096,0
ENSG00000063245,2182
ENSG00000267117,0
ENSG00000267689,0
ENSG00000268593,0
ENSG00000185792,0
ENSG00000222524,0
ENSG00000229292,0
ENSG00000255238,0
ENSG00000280486,0
ENSG00000248015,0
ENSG00000130005,630
ENSG00000071626,1658
ENSG00000268798,86
ENSG00000267317,44
ENSG00000119559,407
ENSG00000267092,0
ENSG00000239367,0
ENSG00000071655,1152
ENSG00000279009,0
ENSG00000115266,6811
ENSG00000187534,0
ENSG00000013275,3313
ENSG00000187187,302
ENSG00000269069,0
ENSG00000128000,693
ENSG00000269749,0
ENSG00000269296,0
ENSG00000230086,0
ENSG00000188314,0
ENSG00000180926,0
ENSG00000226480,0
ENSG00000196110,482
ENSG00000267510,0
ENSG00000270614,12
ENSG00000198028,6
ENSG00000242411,0
ENSG00000267908,0
ENSG00000267710,8
ENSG00000267298,4
ENSG00000267549,4
ENSG00000200646,0
ENSG00000213014,4
ENSG00000266907,5
ENSG00000267145,0
ENSG00000266932,10
ENSG00000267429,4
ENSG00000267606,8
ENSG00000285996,38
ENSG00000267781,0
ENSG00000267192,0
ENSG00000267454,149
ENSG00000198440,815
ENSG00000080573,962
ENSG00000267650,0
ENSG00000080511,0
ENSG00000266204,0
ENSG00000130813,109
ENSG00000267387,0
ENSG00000243207,0
ENSG00000130810,39
ENSG00000209645,0
ENSG00000238531,0
ENSG00000244165,31
ENSG00000130811,4366
ENSG00000267534,498
ENSG00000264266,9
ENSG00000105364,564
ENSG00000266978,0
ENSG00000267105,0
ENSG00000090339,48
ENSG00000267607,0
ENSG00000105371,0
ENSG00000267303,0
ENSG00000274425,6
ENSG00000269349,0
ENSG00000198482,167
ENSG00000242255,0
ENSG00000268886,0
ENSG00000268970,9
ENSG00000213020,803
ENSG00000198538,886
ENSG00000255875,0
ENSG00000268266,8
ENSG00000268107,0
ENSG00000152439,197
ENSG00000121406,857
ENSG00000083817,427
ENSG00000171649,1330
ENSG00000213762,1796
ENSG00000268392,0
ENSG00000121417,517
ENSG00000269097,0
ENSG00000189164,730
ENSG00000279936,0
ENSG00000196437,560
ENSG00000267115,0
ENSG00000180458,12
ENSG00000267470,138
ENSG00000171817,476
ENSG00000180479,285
ENSG00000267552,0
ENSG00000267319,2
ENSG00000198182,541
ENSG00000267152,4
ENSG00000287496,0
ENSG00000267422,13
ENSG00000171804,0
ENSG00000264423,0
ENSG00000167600,0
ENSG00000167601,804
ENSG00000269652,0
ENSG00000239868,0
ENSG00000286177,4
ENSG00000142039,1266
ENSG00000255730,0
ENSG00000142046,49
ENSG00000123810,100
ENSG00000277744,0
ENSG00000248098,0
ENSG00000268987,0
ENSG00000268475,0
ENSG00000277136,0
ENSG00000204978,0
ENSG00000269181,0
ENSG00000105366,0
ENSG00000268957,0
ENSG00000254521,0
ENSG00000268839,0
ENSG00000269580,0
ENSG00000105492,0
ENSG00000268777,0
ENSG00000269130,0
ENSG00000268267,0
ENSG00000105497,439
ENSG00000269388,26
ENSG00000267808,0
ENSG00000244071,0
ENSG00000243469,0
ENSG00000269959,0
ENSG00000207550,0
ENSG00000198972,0
ENSG00000208008,0
ENSG00000105509,30
ENSG00000171049,0
ENSG00000286236,0
ENSG00000187474,0
ENSG00000268316,0
ENSG00000269483,0
ENSG00000104967,5818
ENSG00000252591,0
ENSG00000279172,0
ENSG00000273654,28
ENSG00000268623,0
ENSG00000243455,0
ENSG00000096996,0
ENSG00000269145,0
ENSG00000268173,0
ENSG00000105647,2
ENSG00000216490,0
ENSG00000254858,308
ENSG00000105649,3302
ENSG00000268650,6
ENSG00000285188,0
ENSG00000284797,0
ENSG00000130522,2380
ENSG00000241464,0
ENSG00000130520,3016
ENSG00000130517,232
ENSG00000175489,0
ENSG00000130511,1149
ENSG00000105655,1756
ENSG00000276270,0
ENSG00000010361,403
ENSG00000269194,0
ENSG00000284114,0
ENSG00000268006,45
ENSG00000268047,0
ENSG00000265954,0
ENSG00000269352,0
ENSG00000039650,560
ENSG00000104973,625
ENSG00000178078,82
ENSG00000204673,960
ENSG00000159905,6
ENSG00000130733,403
ENSG00000105341,2254
ENSG00000266964,0
ENSG00000198258,3513
ENSG00000072958,3466
ENSG00000115268,20062
ENSG00000007255,312
ENSG00000168661,274
ENSG00000166398,688
ENSG00000131845,748
ENSG00000213096,1754
ENSG00000196724,122
ENSG00000197951,733
ENSG00000171827,229
ENSG00000126246,3
ENSG00000267120,0
ENSG00000161265,40
ENSG00000205155,178
ENSG00000188223,0
ENSG00000267439,0
ENSG00000267796,82
ENSG00000267328,0
ENSG00000004776,0
ENSG00000267049,0
ENSG00000104903,0
ENSG00000266897,1
ENSG00000269651,0
ENSG00000090661,977
ENSG00000271717,0
ENSG00000167775,758
ENSG00000167774,0
ENSG00000267855,11
ENSG00000233927,6826
ENSG00000268884,0
ENSG00000167772,34
ENSG00000265390,0
ENSG00000185236,3146
ENSG00000268931,0
ENSG00000279827,0
ENSG00000099783,7676
ENSG00000133246,10
ENSG00000133250,319
ENSG00000268618,0
ENSG00000105467,2
ENSG00000105438,6401
ENSG00000105447,1019
ENSG00000182324,18
ENSG00000268530,0
ENSG00000268465,0
ENSG00000287603,0
ENSG00000088002,30
ENSG00000177202,0
ENSG00000063177,23431
ENSG00000268093,0
ENSG00000063176,315
ENSG00000105516,98
ENSG00000063180,1051
ENSG00000232871,2
ENSG00000176920,10
ENSG00000176909,28
ENSG00000105518,229
ENSG00000183401,135
ENSG00000173928,21
ENSG00000187266,60
ENSG00000205517,2
ENSG00000198003,62
ENSG00000196361,5632
ENSG00000267477,0
ENSG00000161914,202
ENSG00000213304,0
ENSG00000213303,0
ENSG00000130176,44
ENSG00000249840,0
ENSG00000161609,0
ENSG00000142538,0
ENSG00000104888,42
ENSG00000104872,1688
ENSG00000161618,272
ENSG00000269469,0
ENSG00000090554,2
ENSG00000273189,0
ENSG00000201675,0
ENSG00000199631,0
ENSG00000202503,0
ENSG00000200259,0
ENSG00000142534,75431
ENSG00000200530,0
ENSG00000207782,0
ENSG00000268681,0
ENSG00000104870,502
ENSG00000142552,166
ENSG00000142546,1732
ENSG00000207073,0
ENSG00000126460,0
ENSG00000268636,0
ENSG00000126458,148
ENSG00000126461,2015
ENSG00000126456,611
ENSG00000274306,0
ENSG00000268677,0
ENSG00000169169,1956
ENSG00000243829,24
ENSG00000126467,0
ENSG00000206599,0
ENSG00000267180,0
ENSG00000167625,136
ENSG00000279539,8
ENSG00000105722,345
ENSG00000167619,364
ENSG00000008382,293
ENSG00000269807,0
ENSG00000267938,0
ENSG00000269318,12
ENSG00000141985,1853
ENSG00000267980,20
ENSG00000167670,432
ENSG00000267255,0
ENSG00000167671,1893
ENSG00000266437,0
ENSG00000267030,0
ENSG00000280239,0
ENSG00000267769,0
ENSG00000267011,4
ENSG00000167674,1763
ENSG00000214456,11
ENSG00000267385,0
ENSG00000171236,0
ENSG00000267408,0
ENSG00000185361,118
ENSG00000268565,0
ENSG00000269082,0
ENSG00000268282,0
ENSG00000267943,0
ENSG00000268964,0
ENSG00000183207,2700
ENSG00000273898,0
ENSG00000104826,1
ENSG00000267335,0
ENSG00000267019,0
ENSG00000267099,0
ENSG00000267685,0
ENSG00000268669,0
ENSG00000189052,0
ENSG00000269706,0
ENSG00000283663,0
ENSG00000268108,0
ENSG00000268287,0
ENSG00000265675,0
ENSG00000104852,2745
ENSG00000104863,161
ENSG00000221916,20
ENSG00000174677,0
ENSG00000213799,438
ENSG00000203326,198
ENSG00000241069,0
ENSG00000196417,820
ENSG00000239912,1
ENSG00000249435,0
ENSG00000241015,239
ENSG00000287608,0
ENSG00000198346,210
ENSG00000250731,30
ENSG00000241434,0
ENSG00000213777,22
ENSG00000274892,0
ENSG00000269608,0
ENSG00000242668,0
ENSG00000200393,0
ENSG00000270347,0
ENSG00000207645,0
ENSG00000207644,0
ENSG00000221017,0
ENSG00000207869,0
ENSG00000207599,0
ENSG00000207616,0
ENSG00000207810,0
ENSG00000283540,0
ENSG00000207615,0
ENSG00000207788,0
ENSG00000221421,0
ENSG00000207594,0
ENSG00000207580,0
ENSG00000207825,0
ENSG00000207711,0
ENSG00000283455,0
ENSG00000207706,0
ENSG00000207722,0
ENSG00000207862,0
ENSG00000207629,0
ENSG00000207738,0
ENSG00000283490,0
ENSG00000283289,0
ENSG00000207734,0
ENSG00000207981,0
ENSG00000207549,0
ENSG00000251843,0
ENSG00000207735,0
ENSG00000207837,0
ENSG00000207799,0
ENSG00000207925,0
ENSG00000211532,0
ENSG00000207987,0
ENSG00000207803,0
ENSG00000252734,0
ENSG00000283330,0
ENSG00000207946,0
ENSG00000207699,0
ENSG00000207838,0
ENSG00000207861,0
ENSG00000252025,0
ENSG00000207634,0
ENSG00000252191,0
ENSG00000283685,0
ENSG00000207992,0
ENSG00000207979,0
ENSG00000207767,0
ENSG00000221548,0
ENSG00000252063,0
ENSG00000207620,0
ENSG00000269842,0
ENSG00000284362,0
ENSG00000079313,452
ENSG00000267007,0
ENSG00000284216,0
ENSG00000267244,0
ENSG00000267125,0
ENSG00000129911,205
ENSG00000267141,0
ENSG00000267232,0
ENSG00000129968,1166
ENSG00000213638,54
ENSG00000133275,1018
ENSG00000180846,0
ENSG00000267283,0
ENSG00000279426,0
ENSG00000181786,0
ENSG00000269244,0
ENSG00000286880,0
ENSG00000130332,2924
ENSG00000099800,1621
ENSG00000176619,2631
ENSG00000283728,0
ENSG00000267201,0
ENSG00000099860,62
ENSG00000267522,0
ENSG00000142409,655
ENSG00000279959,0
ENSG00000167685,434
ENSG00000279794,0
ENSG00000197487,32
ENSG00000224543,41
ENSG00000099797,2423
ENSG00000283822,0
ENSG00000099795,1520
ENSG00000243488,0
ENSG00000243066,0
ENSG00000105429,4316
ENSG00000277533,0
ENSG00000105427,12
ENSG00000079435,208
ENSG00000268605,0
ENSG00000189377,0
ENSG00000253048,0
ENSG00000269374,0
ENSG00000079385,0
ENSG00000230558,0
ENSG00000124469,0
